Comunidad (Original);Comunidad Limpio;Comunidad en Inglés;Año;Sector Id;Sector;Gasto en I+D (Miles €);PIB (Miles €);% PIB I+D;Sector Nombre
(ES62) Región de Murcia;Región de Murcia;Murcia;2021;(ADMINISTRACION_PUBLICA);Government sector;38632;33603543;0.11;Administración Pública
(ES70) Canarias;Canarias;Canary Islands;2022;(_T);All Sectors;271596;48551111;0.56;Total
(ES11) Galicia;Galicia;Galicia;2022;(_T);All Sectors;751045;71365906;1.05;Total
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2022;(_T);All Sectors;217867;26481237;0.82;Total
(ES13) Cantabria;Cantabria;Cantabria;2022;(_T);All Sectors;138479;15540457;0.89;Total
(ES21) País Vasco;País Vasco;Basque Country;2022;(_T);All Sectors;1772820;80480881;2.2;Total
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2022;(_T);All Sectors;409931;23210913;1.77;Total
(ES23) La Rioja;La Rioja;La Rioja;2022;(_T);All Sectors;82328;9713131;0.85;Total
(ES24) Aragón;Aragón;Aragon;2022;(_T);All Sectors;447121;43453612;1.03;Total
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2022;(_T);All Sectors;5130046;267578839;1.92;Total
(ES41) Castilla y León;Castilla y León;Castile and León;2022;(_T);All Sectors;866999;65121330;1.33;Total
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2022;(_T);All Sectors;313897;49675613;0.63;Total
(ES43) Extremadura;Extremadura;Extremadura;2022;(_T);All Sectors;158054;23140516;0.68;Total
(ES51) Cataluña;Cataluña;Catalonia;2022;(_T);All Sectors;4827232;258686459;1.87;Total
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2022;(_T);All Sectors;1485293;127589937;1.16;Total
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2022;(_T);All Sectors;164211;37164955;0.44;Total
(ES61) Andalucía;Andalucía;Andalusia;2022;(_T);All Sectors;1890566;183635844;1.03;Total
(ES62) Región de Murcia;Región de Murcia;Murcia;2022;(_T);All Sectors;387214;37492649;1.03;Total
(ES63) Ciudad Autónoma de Ceuta;Ciudad Autónoma de Ceuta;Ceuta;2022;(_T);All Sectors;3992;1763707;0.23;Total
(ES64) Ciudad Autónoma de Melilla;Ciudad Autónoma de Melilla;Melilla;2022;(_T);All Sectors;6064;1654183;0.37;Total
(ES70) Canarias;Canarias;Canary Islands;2022;(IPSFL);Private non-profit sector;3567;48551111;0.01;Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2022;(IPSFL);Private non-profit sector;4890;71365906;0.01;Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2022;(IPSFL);Private non-profit sector;93;26481237;0.0;Instituciones Privadas sin Fines de Lucro
(ES13) Cantabria;Cantabria;Cantabria;2022;(IPSFL);Private non-profit sector;2313;15540457;0.01;Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2022;(IPSFL);Private non-profit sector;1575;80480881;0.0;Instituciones Privadas sin Fines de Lucro
(ES23) La Rioja;La Rioja;La Rioja;2022;(IPSFL);Private non-profit sector;41;9713131;0.0;Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2022;(IPSFL);Private non-profit sector;668;43453612;0.0;Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2022;(IPSFL);Private non-profit sector;27449;267578839;0.01;Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2022;(IPSFL);Private non-profit sector;611;65121330;0.0;Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2022;(IPSFL);Private non-profit sector;273;49675613;0.0;Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2022;(IPSFL);Private non-profit sector;18602;258686459;0.01;Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2022;(IPSFL);Private non-profit sector;1377;127589937;0.0;Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2022;(IPSFL);Private non-profit sector;56;37164955;0.0;Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2022;(IPSFL);Private non-profit sector;5199;183635844;0.0;Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2022;(IPSFL);Private non-profit sector;155;37492649;0.0;Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2022;(ENSENIANZA_SUPERIOR);Higher education sector;103127;48551111;0.21;Enseñanza Superior
(ES11) Galicia;Galicia;Galicia;2022;(ENSENIANZA_SUPERIOR);Higher education sector;258791;71365906;0.36;Enseñanza Superior
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2022;(ENSENIANZA_SUPERIOR);Higher education sector;74383;26481237;0.28;Enseñanza Superior
(ES13) Cantabria;Cantabria;Cantabria;2022;(ENSENIANZA_SUPERIOR);Higher education sector;58575;15540457;0.38;Enseñanza Superior
(ES21) País Vasco;País Vasco;Basque Country;2022;(ENSENIANZA_SUPERIOR);Higher education sector;297995;80480881;0.37;Enseñanza Superior
(ES23) La Rioja;La Rioja;La Rioja;2022;(ENSENIANZA_SUPERIOR);Higher education sector;22820;9713131;0.23;Enseñanza Superior
(ES24) Aragón;Aragón;Aragon;2022;(ENSENIANZA_SUPERIOR);Higher education sector;90933;43453612;0.21;Enseñanza Superior
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2022;(ENSENIANZA_SUPERIOR);Higher education sector;960881;267578839;0.36;Enseñanza Superior
(ES41) Castilla y León;Castilla y León;Castile and León;2022;(ENSENIANZA_SUPERIOR);Higher education sector;272169;65121330;0.42;Enseñanza Superior
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2022;(ENSENIANZA_SUPERIOR);Higher education sector;79668;49675613;0.16;Enseñanza Superior
(ES51) Cataluña;Cataluña;Catalonia;2022;(ENSENIANZA_SUPERIOR);Higher education sector;953810;258686459;0.37;Enseñanza Superior
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2022;(ENSENIANZA_SUPERIOR);Higher education sector;633534;127589937;0.5;Enseñanza Superior
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2022;(ENSENIANZA_SUPERIOR);Higher education sector;60362;37164955;0.16;Enseñanza Superior
(ES61) Andalucía;Andalucía;Andalusia;2022;(ENSENIANZA_SUPERIOR);Higher education sector;816588;183635844;0.44;Enseñanza Superior
(ES62) Región de Murcia;Región de Murcia;Murcia;2022;(ENSENIANZA_SUPERIOR);Higher education sector;151957;37492649;0.41;Enseñanza Superior
(ES70) Canarias;Canarias;Canary Islands;2022;(EMPRESAS);Business enterprise sector;70265;48551111;0.14;Empresas
(ES11) Galicia;Galicia;Galicia;2022;(EMPRESAS);Business enterprise sector;383914;71365906;0.54;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2022;(EMPRESAS);Business enterprise sector;105708;26481237;0.4;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2022;(EMPRESAS);Business enterprise sector;55763;15540457;0.36;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2022;(EMPRESAS);Business enterprise sector;1342039;80480881;1.67;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2022;(EMPRESAS);Business enterprise sector;270607;23210913;1.17;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2022;(EMPRESAS);Business enterprise sector;37674;9713131;0.39;Empresas
(ES24) Aragón;Aragón;Aragon;2022;(EMPRESAS);Business enterprise sector;262622;43453612;0.6;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2022;(EMPRESAS);Business enterprise sector;3001696;267578839;1.12;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2022;(EMPRESAS);Business enterprise sector;519290;65121330;0.8;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2022;(EMPRESAS);Business enterprise sector;185492;49675613;0.37;Empresas
(ES43) Extremadura;Extremadura;Extremadura;2022;(EMPRESAS);Business enterprise sector;45894;23140516;0.2;Empresas
(ES51) Cataluña;Cataluña;Catalonia;2022;(EMPRESAS);Business enterprise sector;3022294;258686459;1.17;Empresas
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2022;(EMPRESAS);Business enterprise sector;667797;127589937;0.52;Empresas
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2022;(EMPRESAS);Business enterprise sector;62036;37164955;0.17;Empresas
(ES61) Andalucía;Andalucía;Andalusia;2022;(EMPRESAS);Business enterprise sector;676368;183635844;0.37;Empresas
(ES62) Región de Murcia;Región de Murcia;Murcia;2022;(EMPRESAS);Business enterprise sector;191920;37492649;0.51;Empresas
(ES70) Canarias;Canarias;Canary Islands;2022;(ADMINISTRACION_PUBLICA);Government sector;94636;48551111;0.19;Administración Pública
(ES11) Galicia;Galicia;Galicia;2022;(ADMINISTRACION_PUBLICA);Government sector;103451;71365906;0.14;Administración Pública
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2022;(ADMINISTRACION_PUBLICA);Government sector;37682;26481237;0.14;Administración Pública
(ES13) Cantabria;Cantabria;Cantabria;2022;(ADMINISTRACION_PUBLICA);Government sector;21829;15540457;0.14;Administración Pública
(ES21) País Vasco;País Vasco;Basque Country;2022;(ADMINISTRACION_PUBLICA);Government sector;131211;80480881;0.16;Administración Pública
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2022;(ADMINISTRACION_PUBLICA);Government sector;37844;23210913;0.16;Administración Pública
(ES23) La Rioja;La Rioja;La Rioja;2022;(ADMINISTRACION_PUBLICA);Government sector;21793;9713131;0.22;Administración Pública
(ES24) Aragón;Aragón;Aragon;2022;(ADMINISTRACION_PUBLICA);Government sector;92899;43453612;0.21;Administración Pública
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2022;(ADMINISTRACION_PUBLICA);Government sector;1140020;267578839;0.43;Administración Pública
(ES41) Castilla y León;Castilla y León;Castile and León;2022;(ADMINISTRACION_PUBLICA);Government sector;74930;65121330;0.12;Administración Pública
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2022;(ADMINISTRACION_PUBLICA);Government sector;48464;49675613;0.1;Administración Pública
(ES43) Extremadura;Extremadura;Extremadura;2022;(ADMINISTRACION_PUBLICA);Government sector;32248;23140516;0.14;Administración Pública
(ES51) Cataluña;Cataluña;Catalonia;2022;(ADMINISTRACION_PUBLICA);Government sector;832526;258686459;0.32;Administración Pública
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2022;(ADMINISTRACION_PUBLICA);Government sector;182584;127589937;0.14;Administración Pública
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2022;(ADMINISTRACION_PUBLICA);Government sector;41757;37164955;0.11;Administración Pública
(ES61) Andalucía;Andalucía;Andalusia;2022;(ADMINISTRACION_PUBLICA);Government sector;392412;183635844;0.21;Administración Pública
(ES62) Región de Murcia;Región de Murcia;Murcia;2022;(ADMINISTRACION_PUBLICA);Government sector;43183;37492649;0.12;Administración Pública
(ES70) Canarias;Canarias;Canary Islands;2023;(_T);All Sectors;309304;54193658;0.57;Total
(ES11) Galicia;Galicia;Galicia;2023;(_T);All Sectors;962801;77356297;1.24;Total
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2023;(_T);All Sectors;278980;28325520;0.98;Total
(ES13) Cantabria;Cantabria;Cantabria;2023;(_T);All Sectors;161454;16776590;0.96;Total
(ES21) País Vasco;País Vasco;Basque Country;2023;(_T);All Sectors;2062113;87857474;2.35;Total
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2023;(_T);All Sectors;446706;25041231;1.78;Total
(ES23) La Rioja;La Rioja;La Rioja;2023;(_T);All Sectors;96928;10618056;0.91;Total
(ES24) Aragón;Aragón;Aragon;2023;(_T);All Sectors;543624;46673641;1.16;Total
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2023;(_T);All Sectors;6039560;293069284;2.06;Total
(ES41) Castilla y León;Castilla y León;Castile and León;2023;(_T);All Sectors;963634;70876328;1.36;Total
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2023;(_T);All Sectors;332831;53929118;0.62;Total
(ES43) Extremadura;Extremadura;Extremadura;2023;(_T);All Sectors;179329;24870107;0.72;Total
(ES51) Cataluña;Cataluña;Catalonia;2023;(_T);All Sectors;5364909;281845146;1.9;Total
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2023;(_T);All Sectors;1713279;139419926;1.23;Total
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2023;(_T);All Sectors;201008;42083948;0.48;Total
(ES61) Andalucía;Andalucía;Andalusia;2023;(_T);All Sectors;2285666;199951794;1.14;Total
(ES62) Región de Murcia;Región de Murcia;Murcia;2023;(_T);All Sectors;426454;40385838;1.06;Total
(ES63) Ciudad Autónoma de Ceuta;Ciudad Autónoma de Ceuta;Ceuta;2023;(_T);All Sectors;4252;1888536;0.23;Total
(ES64) Ciudad Autónoma de Melilla;Ciudad Autónoma de Melilla;Melilla;2023;(_T);All Sectors;6321;1750186;0.36;Total
(ES70) Canarias;Canarias;Canary Islands;2023;(IPSFL);Private non-profit sector;2808;54193658;0.01;Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2023;(IPSFL);Private non-profit sector;3282;77356297;0.0;Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2023;(IPSFL);Private non-profit sector;293;28325520;0.0;Instituciones Privadas sin Fines de Lucro
(ES13) Cantabria;Cantabria;Cantabria;2023;(IPSFL);Private non-profit sector;4370;16776590;0.03;Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2023;(IPSFL);Private non-profit sector;1531;87857474;0.0;Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2023;(IPSFL);Private non-profit sector;931;46673641;0.0;Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2023;(IPSFL);Private non-profit sector;21354;293069284;0.01;Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2023;(IPSFL);Private non-profit sector;372;70876328;0.0;Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2023;(IPSFL);Private non-profit sector;565;53929118;0.0;Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2023;(IPSFL);Private non-profit sector;19353;281845146;0.01;Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2023;(IPSFL);Private non-profit sector;1861;139419926;0.0;Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2023;(IPSFL);Private non-profit sector;152;42083948;0.0;Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2023;(IPSFL);Private non-profit sector;4921;199951794;0.0;Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2023;(IPSFL);Private non-profit sector;139;40385838;0.0;Instituciones Privadas sin Fines de Lucro
(ES63) Ciudad Autónoma de Ceuta;Ciudad Autónoma de Ceuta;Ceuta;2023;(IPSFL);Private non-profit sector;0;1888536;0.0;Instituciones Privadas sin Fines de Lucro
(ES64) Ciudad Autónoma de Melilla;Ciudad Autónoma de Melilla;Melilla;2023;(IPSFL);Private non-profit sector;0;1750186;0.0;Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2023;(ENSENIANZA_SUPERIOR);Higher education sector;116269;54193658;0.21;Enseñanza Superior
(ES11) Galicia;Galicia;Galicia;2023;(ENSENIANZA_SUPERIOR);Higher education sector;371362;77356297;0.48;Enseñanza Superior
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2023;(ENSENIANZA_SUPERIOR);Higher education sector;77515;28325520;0.27;Enseñanza Superior
(ES13) Cantabria;Cantabria;Cantabria;2023;(ENSENIANZA_SUPERIOR);Higher education sector;70950;16776590;0.42;Enseñanza Superior
(ES21) País Vasco;País Vasco;Basque Country;2023;(ENSENIANZA_SUPERIOR);Higher education sector;331027;87857474;0.38;Enseñanza Superior
(ES24) Aragón;Aragón;Aragon;2023;(ENSENIANZA_SUPERIOR);Higher education sector;106163;46673641;0.23;Enseñanza Superior
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2023;(ENSENIANZA_SUPERIOR);Higher education sector;1019577;293069284;0.35;Enseñanza Superior
(ES41) Castilla y León;Castilla y León;Castile and León;2023;(ENSENIANZA_SUPERIOR);Higher education sector;292701;70876328;0.41;Enseñanza Superior
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2023;(ENSENIANZA_SUPERIOR);Higher education sector;91150;53929118;0.17;Enseñanza Superior
(ES51) Cataluña;Cataluña;Catalonia;2023;(ENSENIANZA_SUPERIOR);Higher education sector;1025008;281845146;0.36;Enseñanza Superior
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2023;(ENSENIANZA_SUPERIOR);Higher education sector;705962;139419926;0.51;Enseñanza Superior
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2023;(ENSENIANZA_SUPERIOR);Higher education sector;70581;42083948;0.17;Enseñanza Superior
(ES61) Andalucía;Andalucía;Andalusia;2023;(ENSENIANZA_SUPERIOR);Higher education sector;1032287;199951794;0.52;Enseñanza Superior
(ES62) Región de Murcia;Región de Murcia;Murcia;2023;(ENSENIANZA_SUPERIOR);Higher education sector;165213;40385838;0.41;Enseñanza Superior
(ES70) Canarias;Canarias;Canary Islands;2023;(EMPRESAS);Business enterprise sector;89179;54193658;0.16;Empresas
(ES11) Galicia;Galicia;Galicia;2023;(EMPRESAS);Business enterprise sector;460586;77356297;0.6;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2023;(EMPRESAS);Business enterprise sector;156343;28325520;0.55;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2023;(EMPRESAS);Business enterprise sector;59367;16776590;0.35;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2023;(EMPRESAS);Business enterprise sector;1575506;87857474;1.79;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2023;(EMPRESAS);Business enterprise sector;300238;25041231;1.2;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2023;(EMPRESAS);Business enterprise sector;39158;10618056;0.37;Empresas
(ES24) Aragón;Aragón;Aragon;2023;(EMPRESAS);Business enterprise sector;321648;46673641;0.69;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2023;(EMPRESAS);Business enterprise sector;3465544;293069284;1.18;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2023;(EMPRESAS);Business enterprise sector;588277;70876328;0.83;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2023;(EMPRESAS);Business enterprise sector;190075;53929118;0.35;Empresas
