STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,coop_ptn,Cooperation partners,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AL,Albania,2022,,2.53,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AL,Albania,2023,,2.9,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2011,,223.08,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2012,,238.56,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2013,,251.31,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2014,,250.17,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2015,,251.89,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2016,,253.99,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2017,,272.13,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2018,,281.44,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2019,,284.92,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2020,,277.91,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2021,,266.42,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2022,,281.58,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2023,,282.97,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,AT,Austria,2024,,260.85,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2011,,0.27,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2012,,0.27,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2013,,0.53,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2014,,0.79,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2015,,0.55,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2016,,0.29,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2017,,0.58,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2018,,1.15,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2022,,2.32,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BA,Bosnia and Herzegovina,2023,,2.63,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2011,,177.12,,b,break in time series,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2012,,176.11,,b,break in time series,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2013,,188.72,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2014,,195.03,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2015,,190.44,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2016,,204.83,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2017,,196.93,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2018,,204.52,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2019,,204.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2020,,202.89,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2021,,213.79,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2022,,215.41,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2023,,220.58,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BE,Belgium,2024,,226.12,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2011,,2.86,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2012,,3.56,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2013,,4.89,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2014,,4.67,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2015,,6.16,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2016,,3.92,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2017,,5.3,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2018,,6.41,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2019,,7.26,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2020,,9.47,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2021,,7.38,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2022,,8.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2023,,7.92,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,BG,Bulgaria,2024,,11.95,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2011,,562.67,,b,break in time series,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2012,,567.23,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2013,,569.27,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2014,,559.32,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2015,,608.16,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2016,,584.6,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2017,,583.66,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2018,,619.08,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2019,,647.91,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2020,,646.21,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2021,,841.52,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2022,,659.45,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2023,,664.6,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CH,Switzerland,2024,,664.57,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2011,,19.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2012,,28.94,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2013,,13.93,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2014,,11.74,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2015,,16.52,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2016,,17.62,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2017,,16.29,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2018,,14.95,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,INVT,Inventor,P_MHAB,Per million inhabitants,CY,Cyprus,2019,,19.28,,,,,
