STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,prof_pos,Professional position,sex,Sex,sectperf,Sector of performance,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2016,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2017,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2018,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2019,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2020,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2021,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2022,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,SK,Slovakia,2023,,0,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2012,,0.02,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2013,,0.02,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2014,,0.02,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2015,,0.02,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2016,,0.02,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2017,,0.02,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2018,,0.03,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,PNP,Private non-profit sector,UK,United Kingdom,2019,,0.03,,p,provisional,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2012,,1.54,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2013,,1.55,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2014,,1.63,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2015,,1.65,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2016,,1.7,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2017,,1.71,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2018,,1.79,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2019,,1.86,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2020,,1.84,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2021,,1.94,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2022,,2.02,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,AT,Austria,2023,,2.13,,p,provisional,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BA,Bosnia and Herzegovina,2021,,0.14,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2012,,1.38,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2013,,1.38,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2014,,1.48,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2015,,1.57,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2016,,1.59,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2017,,1.67,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2018,,1.77,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2019,,1.85,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2020,,1.92,,d,definition differs (see metadata),,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2021,,2.33,,b,break in time series,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2022,,2.41,,e,estimated,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BE,Belgium,2023,,2.48,,p,provisional,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2012,,0.51,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2013,,0.53,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2014,,0.59,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2015,,0.69,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2016,,0.78,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2017,,0.71,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2018,,0.8,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2019,,0.86,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2020,,0.87,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2021,,0.85,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2022,,0.91,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,BG,Bulgaria,2023,,0.86,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,CH,Switzerland,2012,,1.71,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,CH,Switzerland,2015,,1.77,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,CH,Switzerland,2017,,1.68,,,,,
dataflow,ESTAT:TSC00002(1.0),Research and development personnel by sector of performance,A,Annual,PC_ACT_FTE,Percentage of population in the labour force - numerator in full-time equivalent (FTE),TOTAL,Total,T,Total,TOTAL,All sectors,CH,Switzerland,2019,,1.82,,,,,
